date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:36:31	28240/28240	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Mar%202020%2003:59:16%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2020/03/product-12-600x600.jpg	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2020/03/product-12-600x600.jpg	(from http://wpdemo.archiwp.com/engitech/product/blue-t-shirt-with-logo/)
11:36:35	159870/159870	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202023%2011:36:30%20GMT	http://wpdemo.archiwp.com/engitech/product/blue-t-shirt-with-logo/?add-to-cart=2643	D:/web/wpdemo.archiwp.com/engitech/product/blue-t-shirt-with-logo/index25cb.html	(from http://wpdemo.archiwp.com/engitech/product/blue-t-shirt-with-logo/)
11:36:35	159866/159866	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202023%2011:36:30%20GMT	http://wpdemo.archiwp.com/engitech/product/blue-t-shirt-with-logo/?add-to-cart=2639	D:/web/wpdemo.archiwp.com/engitech/product/blue-t-shirt-with-logo/index09ba.html	(from http://wpdemo.archiwp.com/engitech/product/blue-t-shirt-with-logo/)
11:36:39	159865/159865	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202023%2011:36:33%20GMT	http://wpdemo.archiwp.com/engitech/product/blue-t-shirt-with-logo/?add-to-cart=2652	D:/web/wpdemo.archiwp.com/engitech/product/blue-t-shirt-with-logo/index65ea.html	(from http://wpdemo.archiwp.com/engitech/product/blue-t-shirt-with-logo/)
11:36:39	159864/159864	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202023%2011:36:33%20GMT	http://wpdemo.archiwp.com/engitech/product/blue-t-shirt-with-logo/?add-to-cart=2647	D:/web/wpdemo.archiwp.com/engitech/product/blue-t-shirt-with-logo/indexb4a2.html	(from http://wpdemo.archiwp.com/engitech/product/blue-t-shirt-with-logo/)
11:36:39	7736/7736	---M--	200	added ('OK')	text/css	date:Mon,%2003%20Aug%202020%2008:50:22%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/plugins/oceanthemes-toolbar/plugin.css?ver=6.2	D:/web/wpdemo.archiwp.com/engitech/wp-content/plugins/oceanthemes-toolbar/pluginae48.css	(from http://wpdemo.archiwp.com/engitech/cart/)
11:36:41	74669/74669	---M--	200	added ('OK')	text/css	date:Wed,%2012%20Apr%202023%2007:08:54%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=7.5.1	D:/web/wpdemo.archiwp.com/engitech/wp-content/plugins/woocommerce/assets/css/woocommerce8c10.css	(from http://wpdemo.archiwp.com/engitech/cart/)
11:36:43	103800/103800	---M--	200	added ('OK')	text/css	date:Wed,%2012%20Apr%202023%2007:08:45%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/plugins/wp-user-avatar/assets/css/frontend.min.css?ver=4.9.0	D:/web/wpdemo.archiwp.com/engitech/wp-content/plugins/wp-user-avatar/assets/css/frontend.mind227.css	(from http://wpdemo.archiwp.com/engitech/cart/)
11:36:43	83/83	---M--	409	error ('Conflict')	text/html	date:Tue,%2016%20May%202023%2011:36:41%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/plugins/contact-form-7/includes/swv/js/index.js?ver=5.7.5.1	D:/web/wpdemo.archiwp.com/engitech/wp-content/plugins/contact-form-7/includes/swv/js/index3960.html	(from http://wpdemo.archiwp.com/engitech/cart/)
11:36:44	83/83	---M--	409	error ('Conflict')	text/html	date:Tue,%2016%20May%202023%2011:36:42%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/plugins/contact-form-7/includes/js/index.js?ver=5.7.5.1	D:/web/wpdemo.archiwp.com/engitech/wp-content/plugins/contact-form-7/includes/js/index3960.html	(from http://wpdemo.archiwp.com/engitech/cart/)
11:36:44	166011/166011	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202023%2011:36:37%20GMT	http://wpdemo.archiwp.com/engitech/product/t-shirt-with-logo/?add-to-cart=2633	D:/web/wpdemo.archiwp.com/engitech/product/t-shirt-with-logo/index08bc.html	(from http://wpdemo.archiwp.com/engitech/product/t-shirt-with-logo/?add-to-cart=2637)
11:36:44	26001/26001	---M--	200	added ('OK')	application/javascript	date:Wed,%2008%20Feb%202023%2007:58:15%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/plugins/page-scroll-to-id/js/page-scroll-to-id.min.js?ver=1.7.7	D:/web/wpdemo.archiwp.com/engitech/wp-content/plugins/page-scroll-to-id/js/page-scroll-to-id.min1a7b.js	(from http://wpdemo.archiwp.com/engitech/cart/)
11:36:45	11835/11835	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Mar%202020%2007:04:18%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2020/01/bg-maps.jpg	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2020/01/bg-maps.jpg	(from http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-1390.css?ver=1678696984)
11:36:48	11977/11977	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Mar%202020%2007:04:26%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2020/01/bg-maps-dots-alt.jpg	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2020/01/bg-maps-dots-alt.jpg	(from http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-1583.css?ver=1678695738)
11:36:50	18397/18397	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Mar%202020%2007:04:34%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2020/02/bg-art-1.png	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2020/02/bg-art-1.png	(from http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-2076.css?ver=1678696145)
11:36:50	4041/4041	---M--	200	added ('OK')	text/css	date:Mon,%2013%20Mar%202023%2008:10:59%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-1455.css?ver=1678695059	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-14555f42.css	(from http://wpdemo.archiwp.com/engitech/portfolio/your-new-reality/)
11:36:50	11327/11327	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Mar%202020%2007:04:35%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2020/02/bg-art-2.png	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2020/02/bg-art-2.png	(from http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-2076.css?ver=1678696145)
11:36:51	818/818	---MC-	200	added ('OK')	application/rss+xml	date:Mon,%2015%20May%202023%2003:00:44%20GMT	http://wpdemo.archiwp.com/engitech/portfolio/your-new-reality/feed/	D:/web/wpdemo.archiwp.com/engitech/portfolio/your-new-reality/feed/index.html	(from http://wpdemo.archiwp.com/engitech/portfolio/your-new-reality/)
11:36:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2016%20May%202023%2011:36:52%20GMT	http://wpdemo.archiwp.com/engitech/?p=1455	D:/web/wpdemo.archiwp.com/engitech/indexe11a.html	(from http://wpdemo.archiwp.com/engitech/portfolio/your-new-reality/)
11:36:52	47245/47245	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Mar%202020%2007:04:26%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2020/01/bg1-service1.jpg	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2020/01/bg1-service1.jpg	(from http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-1583.css?ver=1678695738)
11:36:52	2625/2625	---MC-	200	added ('OK')	application/json	date:Tue,%2016%20May%202023%2011:36:51%20GMT	http://wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwpdemo.archiwp.com%2Fengitech%2Fportfolio%2Fyour-new-reality%2F	D:/web/wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embedfcbd.json	(from http://wpdemo.archiwp.com/engitech/portfolio/your-new-reality/)
11:36:53	2724/2724	---MC-	200	added ('OK')	text/xml	date:Tue,%2016%20May%202023%2011:36:53%20GMT	http://wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwpdemo.archiwp.com%2Fengitech%2Fportfolio%2Fyour-new-reality%2F&format=xml	D:/web/wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed9b14	(from http://wpdemo.archiwp.com/engitech/portfolio/your-new-reality/)
11:36:53	4066/4066	---M--	200	added ('OK')	text/css	date:Mon,%2013%20Mar%202023%2008:12:42%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-1822.css?ver=1678695162	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-18227412.css	(from http://wpdemo.archiwp.com/engitech/portfolio/immersive-experience/)
11:36:54	830/830	---MC-	200	added ('OK')	application/rss+xml	date:Mon,%2015%20May%202023%2003:00:44%20GMT	http://wpdemo.archiwp.com/engitech/portfolio/immersive-experience/feed/	D:/web/wpdemo.archiwp.com/engitech/portfolio/immersive-experience/feed/index.html	(from http://wpdemo.archiwp.com/engitech/portfolio/immersive-experience/)
11:36:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2016%20May%202023%2011:36:55%20GMT	http://wpdemo.archiwp.com/engitech/?p=1822	D:/web/wpdemo.archiwp.com/engitech/index762b.html	(from http://wpdemo.archiwp.com/engitech/portfolio/immersive-experience/)
11:36:54	2646/2646	---MC-	200	added ('OK')	application/json	date:Tue,%2016%20May%202023%2011:36:54%20GMT	http://wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwpdemo.archiwp.com%2Fengitech%2Fportfolio%2Fimmersive-experience%2F	D:/web/wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed603b.json	(from http://wpdemo.archiwp.com/engitech/portfolio/immersive-experience/)
11:36:55	117240/117240	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Mar%202020%2007:04:23%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2020/01/bg-cs.jpg	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2020/01/bg-cs.jpg	(from http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-1476.css?ver=1678696473)
11:36:55	2745/2745	---MC-	200	added ('OK')	text/xml	date:Tue,%2016%20May%202023%2011:36:55%20GMT	http://wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwpdemo.archiwp.com%2Fengitech%2Fportfolio%2Fimmersive-experience%2F&format=xml	D:/web/wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed8557	(from http://wpdemo.archiwp.com/engitech/portfolio/immersive-experience/)
11:36:55	4069/4069	---M--	200	added ('OK')	text/css	date:Mon,%2013%20Mar%202023%2008:11:34%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-1820.css?ver=1678695094	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-1820d30f.css	(from http://wpdemo.archiwp.com/engitech/portfolio/crypto-app-project/)
11:36:56	824/824	---MC-	200	added ('OK')	application/rss+xml	date:Mon,%2015%20May%202023%2003:00:44%20GMT	http://wpdemo.archiwp.com/engitech/portfolio/crypto-app-project/feed/	D:/web/wpdemo.archiwp.com/engitech/portfolio/crypto-app-project/feed/index.html	(from http://wpdemo.archiwp.com/engitech/portfolio/crypto-app-project/)
11:36:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2016%20May%202023%2011:36:57%20GMT	http://wpdemo.archiwp.com/engitech/?p=1820	D:/web/wpdemo.archiwp.com/engitech/index7a6c.html	(from http://wpdemo.archiwp.com/engitech/portfolio/crypto-app-project/)
11:36:57	2636/2636	---MC-	200	added ('OK')	application/json	date:Tue,%2016%20May%202023%2011:36:57%20GMT	http://wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwpdemo.archiwp.com%2Fengitech%2Fportfolio%2Fcrypto-app-project%2F	D:/web/wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed8f33.json	(from http://wpdemo.archiwp.com/engitech/portfolio/crypto-app-project/)
11:36:58	2735/2735	---MC-	200	added ('OK')	text/xml	date:Tue,%2016%20May%202023%2011:36:58%20GMT	http://wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwpdemo.archiwp.com%2Fengitech%2Fportfolio%2Fcrypto-app-project%2F&format=xml	D:/web/wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed5573	(from http://wpdemo.archiwp.com/engitech/portfolio/crypto-app-project/)
11:37:00	662/662	---MC-	200	added ('OK')	application/json	date:Tue,%2016%20May%202023%2011:36:59%20GMT	http://wpdemo.archiwp.com/engitech/wp-json/wp/v2/categories/5	D:/web/wpdemo.archiwp.com/engitech/wp-json/wp/v2/categories/5.json	(from http://wpdemo.archiwp.com/engitech/category/technology/)
11:37:00	0/-1	---M--	302	error ('')			http://wpdemo.archiwp.com/engitech/wp-admin/admin-ajax.php?action=process_simple_like&post_id=20&nonce=056d628a9c&is_comment=0&disabled=true	D:/web/wpdemo.archiwp.com/engitech/wp-admin/admin-ajax.42e812d.delayed	(from http://wpdemo.archiwp.com/engitech/category/technology/)
11:37:00	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2016%20May%202023%2011:37:01%20GMT	http://wpdemo.archiwp.com/engitech/wp-admin/admin-ajax.php?action=process_simple_like&post_id=19&nonce=056d628a9c&is_comment=0&disabled=true	D:/web/wpdemo.archiwp.com/engitech/wp-admin/admin-ajax6312.php	(from http://wpdemo.archiwp.com/engitech/category/technology/)
11:37:01	13432/13432	---MC-	200	added ('OK')	application/rss+xml	date:Mon,%2015%20May%202023%2003:00:44%20GMT	http://wpdemo.archiwp.com/engitech/category/technology/feed/	D:/web/wpdemo.archiwp.com/engitech/category/technology/feed/index.html	(from http://wpdemo.archiwp.com/engitech/category/technology/)
11:37:01	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2016%20May%202023%2011:37:01%20GMT	http://wpdemo.archiwp.com/engitech/wp-admin/admin-ajax.php?action=process_simple_like&post_id=18&nonce=056d628a9c&is_comment=0&disabled=true	D:/web/wpdemo.archiwp.com/engitech/wp-admin/admin-ajax5dde.php	(from http://wpdemo.archiwp.com/engitech/category/technology/)
11:37:03	854/854	---MC-	200	added ('OK')	application/rss+xml	date:Mon,%2015%20May%202023%2003:00:44%20GMT	http://wpdemo.archiwp.com/engitech/how-to-make-website-wcag-compliant/feed/	D:/web/wpdemo.archiwp.com/engitech/how-to-make-website-wcag-compliant/feed/index.html	(from http://wpdemo.archiwp.com/engitech/how-to-make-website-wcag-compliant/)
11:37:04	5168/5168	---MC-	200	added ('OK')	application/json	date:Tue,%2016%20May%202023%2011:37:03%20GMT	http://wpdemo.archiwp.com/engitech/wp-json/wp/v2/posts/20	D:/web/wpdemo.archiwp.com/engitech/wp-json/wp/v2/posts/20.json	(from http://wpdemo.archiwp.com/engitech/how-to-make-website-wcag-compliant/)
11:37:04	130291/130291	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Mar%202020%2007:04:33%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project-details-10.jpg	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project-details-10.jpg	(from http://wpdemo.archiwp.com/engitech/portfolio/immersive-experience/)
11:37:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2016%20May%202023%2011:37:05%20GMT	http://wpdemo.archiwp.com/engitech/?p=20	D:/web/wpdemo.archiwp.com/engitech/index341b.html	(from http://wpdemo.archiwp.com/engitech/how-to-make-website-wcag-compliant/)
11:37:04	2543/2543	---MC-	200	added ('OK')	application/json	date:Tue,%2016%20May%202023%2011:37:04%20GMT	http://wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwpdemo.archiwp.com%2Fengitech%2Fhow-to-make-website-wcag-compliant%2F	D:/web/wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed82c5.json	(from http://wpdemo.archiwp.com/engitech/how-to-make-website-wcag-compliant/)
11:37:05	73136/73136	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Mar%202020%2007:04:34%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project-details-12.jpg	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project-details-12.jpg	(from http://wpdemo.archiwp.com/engitech/portfolio/mobile-coin-view-app/)
11:37:05	0/-1	---M--	302	error ('')			http://wpdemo.archiwp.com/engitech/wp-admin/admin-ajax.php?action=process_simple_like&post_id=20&nonce=056d628a9c&is_comment=0&disabled=true	D:/web/wpdemo.archiwp.com/engitech/wp-admin/admin-ajax.434812d.delayed	(from http://wpdemo.archiwp.com/engitech/how-to-make-website-wcag-compliant/)
11:37:05	2609/2609	---MC-	200	added ('OK')	text/xml	date:Tue,%2016%20May%202023%2011:37:05%20GMT	http://wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwpdemo.archiwp.com%2Fengitech%2Fhow-to-make-website-wcag-compliant%2F&format=xml	D:/web/wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed424e	(from http://wpdemo.archiwp.com/engitech/how-to-make-website-wcag-compliant/)
11:37:07	138144/138144	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2016%20May%202023%2011:37:06%20GMT	http://wpdemo.archiwp.com/engitech/how-to-make-website-wcag-compliant/twitter.com	D:/web/wpdemo.archiwp.com/engitech/how-to-make-website-wcag-compliant/twitter.com	(from http://wpdemo.archiwp.com/engitech/how-to-make-website-wcag-compliant/)
11:37:09	138144/138144	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2016%20May%202023%2011:37:08%20GMT	http://wpdemo.archiwp.com/engitech/how-to-make-website-wcag-compliant/facebook.com	D:/web/wpdemo.archiwp.com/engitech/how-to-make-website-wcag-compliant/facebook.com	(from http://wpdemo.archiwp.com/engitech/how-to-make-website-wcag-compliant/)
11:37:15	138144/138144	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2016%20May%202023%2011:37:14%20GMT	http://wpdemo.archiwp.com/engitech/how-to-make-website-wcag-compliant/instagram.com	D:/web/wpdemo.archiwp.com/engitech/how-to-make-website-wcag-compliant/instagram.438.delayed	(from http://wpdemo.archiwp.com/engitech/how-to-make-website-wcag-compliant/)
11:37:16	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2016%20May%202023%2011:37:16%20GMT	http://wpdemo.archiwp.com/engitech/wp-admin/admin-ajax.php?action=process_simple_like&post_id=22&nonce=056d628a9c&is_comment=0&disabled=true	D:/web/wpdemo.archiwp.com/engitech/wp-admin/admin-ajaxeaa8.php	(from http://wpdemo.archiwp.com/engitech/blog/page/2/)
11:37:17	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2016%20May%202023%2011:37:17%20GMT	http://wpdemo.archiwp.com/engitech/wp-admin/admin-ajax.php?action=process_simple_like&post_id=19&nonce=056d628a9c&is_comment=0&disabled=true	D:/web/wpdemo.archiwp.com/engitech/wp-admin/admin-ajax6312.php	(from http://wpdemo.archiwp.com/engitech/blog/page/2/)
11:37:21	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2016%20May%202023%2011:37:21%20GMT	http://wpdemo.archiwp.com/engitech/wp-admin/admin-ajax.php?action=process_simple_like&post_id=21&nonce=056d628a9c&is_comment=0&disabled=true	D:/web/wpdemo.archiwp.com/engitech/wp-admin/admin-ajax.43e5a1f.delayed	(from http://wpdemo.archiwp.com/engitech/blog/page/2/)
11:37:21	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2016%20May%202023%2011:37:22%20GMT	http://wpdemo.archiwp.com/engitech/wp-admin/admin-ajax.php?action=process_simple_like&post_id=24&nonce=056d628a9c&is_comment=0&disabled=true	D:/web/wpdemo.archiwp.com/engitech/wp-admin/admin-ajax16ed.php	(from http://wpdemo.archiwp.com/engitech/blog/page/2/)
11:37:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2016%20May%202023%2011:37:23%20GMT	http://wpdemo.archiwp.com/engitech/blog/page/1/	D:/web/wpdemo.archiwp.com/engitech/blog/page/1/index.html	(from http://wpdemo.archiwp.com/engitech/blog/page/2/)
11:37:24	89629/89629	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Mar%202020%2008:19:29%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/05/blog-slide1.jpg	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/05/blog-slide1.jpg	(from http://wpdemo.archiwp.com/engitech/blog/page/2/)
11:37:25	61754/61754	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Mar%202020%2008:19:31%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/05/blog-slide3.jpg	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/05/blog-slide3.jpg	(from http://wpdemo.archiwp.com/engitech/blog/page/2/)
11:37:26	79389/79389	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Mar%202020%2008:19:30%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/05/blog-slide2.jpg	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/05/blog-slide2.jpg	(from http://wpdemo.archiwp.com/engitech/blog/page/2/)
11:37:26	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2016%20May%202023%2011:37:27%20GMT	http://wpdemo.archiwp.com/engitech/wp-admin/admin-ajax.php?action=process_simple_like&post_id=18&nonce=056d628a9c&is_comment=0&disabled=true	D:/web/wpdemo.archiwp.com/engitech/wp-admin/admin-ajax5dde.php	(from http://wpdemo.archiwp.com/engitech/blog/page/3/)
11:37:29	5285/5285	---MC-	200	added ('OK')	application/rss+xml	date:Mon,%2015%20May%202023%2003:00:44%20GMT	http://wpdemo.archiwp.com/engitech/category/startup/feed/	D:/web/wpdemo.archiwp.com/engitech/category/startup/feed/index.html	(from http://wpdemo.archiwp.com/engitech/category/startup/)
11:37:29	653/653	---MC-	200	added ('OK')	application/json	date:Tue,%2016%20May%202023%2011:37:29%20GMT	http://wpdemo.archiwp.com/engitech/wp-json/wp/v2/categories/4	D:/web/wpdemo.archiwp.com/engitech/wp-json/wp/v2/categories/4.json	(from http://wpdemo.archiwp.com/engitech/category/startup/)
11:37:30	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2016%20May%202023%2011:37:30%20GMT	http://wpdemo.archiwp.com/engitech/wp-admin/admin-ajax.php?action=process_simple_like&post_id=24&nonce=056d628a9c&is_comment=0&disabled=true	D:/web/wpdemo.archiwp.com/engitech/wp-admin/admin-ajax16ed.php	(from http://wpdemo.archiwp.com/engitech/category/startup/)
11:37:30	6747/6747	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Mar%202020%2007:05:37%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project11-150x150.jpg	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project11-150x150.jpg	(from http://wpdemo.archiwp.com/engitech/blog/)
11:37:32	166431/166431	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202023%2010:06:51%20GMT	http://wpdemo.archiwp.com/engitech/portfolio/immersive-experience/project11/	D:/web/wpdemo.archiwp.com/engitech/portfolio/immersive-experience/project11/index.html	(from http://wpdemo.archiwp.com/engitech/blog/)
11:37:32	4737/4737	---MC-	200	added ('OK')	application/json	date:Tue,%2016%20May%202023%2011:37:31%20GMT	http://wpdemo.archiwp.com/engitech/wp-json/wp/v2/media/1499	D:/web/wpdemo.archiwp.com/engitech/wp-json/wp/v2/media/1499.json	(from http://wpdemo.archiwp.com/engitech/why-choose-us/man1/)
11:37:32	770/770	---MC-	200	added ('OK')	application/rss+xml	date:Mon,%2015%20May%202023%2003:00:44%20GMT	http://wpdemo.archiwp.com/engitech/why-choose-us/man1/feed/	D:/web/wpdemo.archiwp.com/engitech/why-choose-us/man1/feed/index.html	(from http://wpdemo.archiwp.com/engitech/why-choose-us/man1/)
11:37:32	2569/2569	---MC-	200	added ('OK')	application/json	date:Tue,%2016%20May%202023%2011:37:32%20GMT	http://wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwpdemo.archiwp.com%2Fengitech%2Fwhy-choose-us%2Fman1%2F	D:/web/wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed27f5.json	(from http://wpdemo.archiwp.com/engitech/why-choose-us/man1/)
11:37:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2016%20May%202023%2011:37:33%20GMT	http://wpdemo.archiwp.com/engitech/?p=1499	D:/web/wpdemo.archiwp.com/engitech/indexaf1d.html	(from http://wpdemo.archiwp.com/engitech/why-choose-us/man1/)
11:37:33	2668/2668	---MC-	200	added ('OK')	text/xml	date:Tue,%2016%20May%202023%2011:37:33%20GMT	http://wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwpdemo.archiwp.com%2Fengitech%2Fwhy-choose-us%2Fman1%2F&format=xml	D:/web/wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed027d	(from http://wpdemo.archiwp.com/engitech/why-choose-us/man1/)
11:37:34	839/839	---MC-	200	added ('OK')	application/rss+xml	date:Mon,%2015%20May%202023%2003:00:44%20GMT	http://wpdemo.archiwp.com/engitech/plan-your-project-with-your-software/blog1/feed/	D:/web/wpdemo.archiwp.com/engitech/plan-your-project-with-your-software/blog1/feed/index.html	(from http://wpdemo.archiwp.com/engitech/plan-your-project-with-your-software/blog1/)
11:37:34	5391/5391	---MC-	200	added ('OK')	application/json	date:Tue,%2016%20May%202023%2011:37:34%20GMT	http://wpdemo.archiwp.com/engitech/wp-json/wp/v2/media/1302	D:/web/wpdemo.archiwp.com/engitech/wp-json/wp/v2/media/1302.json	(from http://wpdemo.archiwp.com/engitech/plan-your-project-with-your-software/blog1/)
11:37:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2016%20May%202023%2011:37:35%20GMT	http://wpdemo.archiwp.com/engitech/?p=1302	D:/web/wpdemo.archiwp.com/engitech/index3c55.html	(from http://wpdemo.archiwp.com/engitech/plan-your-project-with-your-software/blog1/)
11:37:35	2621/2621	---MC-	200	added ('OK')	application/json	date:Tue,%2016%20May%202023%2011:37:35%20GMT	http://wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwpdemo.archiwp.com%2Fengitech%2Fplan-your-project-with-your-software%2Fblog1%2F	D:/web/wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed1421.json	(from http://wpdemo.archiwp.com/engitech/plan-your-project-with-your-software/blog1/)
